sk_movie_id,orcamento_usd,receita_usd,lucro_usd,orcamento_brl,receita_brl,lucro_brl,popularidade,nota_tmdb,qtd_tmdb,nota_imdb,qtd_imdb
bac730d3963adfc7ad323de93f06c285da86c6238b530bbfa57b58f0cd154b41,,,0.0,,,0.0,2.456,6.9,34.0,7.9,65.0
ac69afd53c8a74134a361f93448b49dcb038a858c8c4b981872ea09afdaa64eb,,,0.0,,,0.0,3.606,7.7,7.0,6.3,307.0
a2423f7c944c40ef956f9f57438fd4ddc571b9fa5088ea9a8918a62ef093e4b8,,,0.0,,,0.0,1.144,6.3,7.0,6.9,452.0
52bd80e81af07ae30734d6460cec811a5a11101b3d1496c39273ee8bc81c1bae,,,0.0,,,0.0,19.096,6.149,1078.0,5.8,
e52da1720645fb41e4121be73866321aa1aaaa7983fab80a286d2ce798fa2bbd,10000.0,,-10000.0,33076.0,,-33076.0,0.6,0.0,0.0,3.3,
aaf4d556b80a5829f23677d0b6e063a46ebb2fb0d97cc20f1652876fa640fd92,,,0.0,,,0.0,9.305,5.577,502.0,5.3,12340.0
74eb81404217f5c85d7b05d3e4f968fe66fcb96373aed1f1c55841189cfc2e7f,,,0.0,,,0.0,0.6,0.0,0.0,,15.0
15fb09ba2e891c3f90c01a6e109072fa205e69340efe5a2ea5d3c9744ce5705f,,,0.0,,,0.0,0.6,0.0,0.0,6.5,6.0
2f1ace8a824f62a9ee5d5ff6a49dc043b810185fbab2326570fc2a4c1acdaccf,,,0.0,,,0.0,0.6,0.0,0.0,7.2,36.0
063c423cc324dfc9ddfb29b7bf62860bb1798bb18b018aa895daf6637ff8c472,,,0.0,,,0.0,0.6,0.0,0.0,4.9,77.0
3923da3a29c3c6e99b96924ddb8509996726e8b54bd530d5e7bc66d2caad783a,,,0.0,,,0.0,3.255,6.8,27.0,,1250.0
7d1c139daab01ca9c49f3dde61805ac02c594ae1751aec27622d00dc95c6fa6f,,,0.0,,,0.0,4.627,6.9,24.0,6.8,1049.0
53ecb6af616d494e27e6b964065da99d0081f0e21647d399a73ddd23a1d81eb7,,,0.0,,,0.0,0.6,4.3,3.0,5.2,65.0
ef5ea2dab7d249dab91160cd81905610274b2593ca6aa9970126c7a276cade3d,,,0.0,,,0.0,1.121,3.357,7.0,4.4,437.0
efaf94054718005d1150a6b153bf15a24b755563f7ee4f38c1bc55e23f68cbf1,,,0.0,,,0.0,1.59,7.0,2.0,6.5,180.0
2719ad784382903da3b0ef9d6317e504a5eda0e169ba407c3360af3d86ec5b09,,,0.0,,,0.0,1.125,4.0,3.0,5.3,208.0
a3482b13cc8ae526bc493794915d87bcd7e67e3e2b40aefa25e94b8ea22dbe3e,,,0.0,,,0.0,1.919,5.5,2.0,6.5,63.0
c104f01b707d6b7c12e04b6869e2baeb86f0c3a0ddf601ca723a614f6aa353e4,,12964399.0,12964399.0,,48940606.23,48940606.23,4.637,7.167,36.0,7.2,
9e8761ba9cb9ab05ba3d29394483b3b668125f2162d4da15943833eca0fa6708,250000.0,,-250000.0,967675.0,,-967675.0,2.073,4.0,1.0,,126.0
410f83b1aaf9152989278a2d8ccd458ee1317d53d4737b8c922191003844fc32,,,0.0,,,0.0,0.84,0.0,0.0,6.2,105.0
a1ee80d988e130cd29cb9699b650bf8c652f82d96a81995a52f040544789b6e7,,,0.0,,,0.0,0.6,8.0,1.0,5.7,31.0
89186d1463e585b5ec685069b5bfe7560c5c1b5925af1d4a58823c25cd5d0fb8,,,0.0,,,0.0,2.718,4.9,15.0,5.9,2190.0
0d059fd74221aeb157d010192928a97e2bbc6a9dc0acd52b4c8bede538320fe7,,,0.0,,,0.0,0.6,0.0,0.0,6.9,22.0
c51a3e12eb04cc0012f5b8dd6c9af85e29ed6aaef5f73004706ad176b94a09fa,,,0.0,,,0.0,0.6,10.0,1.0,6.2,78.0
c7020af15d75f8b33ad1050f09561aab814df08357da40d7770b87b2b5c349b8,,,0.0,,,0.0,0.6,4.0,1.0,5.1,10.0
e566b1a6373a98ec47e5acafe96ac9f17fa087335b3296e78e2b0572dc0df989,,,0.0,,,0.0,1.643,5.7,7.0,3.4,1709.0
229676e5e2895b23b7092c6758fcafbdc47e50f47ad80e2a5486f8de9c7565d6,,,0.0,,,0.0,0.658,0.0,0.0,6.1,16.0
944d205f599af7a2441ee2a6f5c4f44d10f5be2b30a0a84576d473bb94f32e75,,,0.0,,,0.0,0.65,0.0,,5.8,67.0
6e723dc9b8df837d5b72881057a073235cf1d4d0e8d968335925a1d75f365814,,,0.0,,,0.0,0.6,2.0,2.0,5.1,42.0
6947b1c71aeb5146abb8c226eefe2fe7488e039c80b275f2b97be80de7a9e70b,,,0.0,,,0.0,0.719,4.2,4.0,6.2,104.0
636ff42a93d0935628b06d7fdd3a86f6e208f727710e2c05b13ba1834dafcce8,,,0.0,,,0.0,0.6,0.0,0.0,8.0,9.0
b7d20d1f28a947d940929759e04135ae6ac48fcbb107f7a3b0756cfd1a4ff3ce,,,0.0,,,0.0,0.754,10.0,2.0,7.9,70.0
fd5e0ee74ac8fc4722b7345d901e169d6976652146c9aae7b2947f37ef33a625,,,0.0,,,0.0,2.311,6.4,21.0,6.9,1633.0
ad7705e0e9665cc6542bfe16a9200bba27da30ee8db8fb3895a549b3e1b3b9c2,3800000.0,1681545.0,-2118455.0,15672340.0,6935196.04,-8737143.96,7.892,7.013,,7.0,8799.0
49a556de5554e31926f474a190d5d8c10e2393447b7190cd3d1847da95c3f4b4,,,0.0,,,0.0,4.723,5.592,60.0,6.1,797.0
54499296415edffe3a235ed0c8dfb8cb7fcd8942701990d954d6a83868a958f6,,,0.0,,,0.0,1.878,4.8,10.0,6.8,308.0
2d1122cfd06e91cba2dbc18f7780d92a6dff20881cfbfdebabcf09058277b584,,,0.0,,,0.0,2.064,6.182,,6.3,757.0
7648de99cb9661a23ef2083ec81ca201fbd71a6e45b4a6774bb7d1eb1b4f072e,,,0.0,,,0.0,2.127,7.2,34.0,7.0,866.0
7a943d1ffeb9dfc2b8fc95c97146de088575ad037f3cc1c8f803409acca77938,,,0.0,,,0.0,2.044,5.778,9.0,5.8,368.0
4e1533d3ba639b35c52f82273389acd76c2fa42e23c7a713fc0610a7b9ebf8d6,,1686700.0,1686700.0,,6530396.39,6530396.39,8.723,6.438,622.0,6.6,
f5065a691e9c05ad2677ff6e33b95e516732aaa1d5c90489b819c54f7253c692,,,0.0,,,0.0,1.992,5.125,12.0,,206.0
863f0364a5e4fc0d815eff2c85051cf552ee001c53f8e36474714dd962601ead,,,0.0,,,0.0,9.367,5.244,390.0,3.6,33376.0
16414e99af186afc711273fd94b08255f06d9ebc5a39630de61e4fe2f0194daf,4360174.0,,-4360174.0,17677017.43,,-17677017.43,4.546,4.948,86.0,5.4,754.0
d549181e572dd545ef0dfd7317f69bc81099361a137ec10196d5eef0c931d919,,1873079.0,1873079.0,,7533898.35,7533898.35,4.783,6.572,83.0,6.8,1618.0
4853755c8b0555668d3d5e2c6a7eb738d52c652694dc99fd9860ce502150ba4f,,,0.0,,,0.0,2.092,5.1,9.0,5.2,168.0
a7fbd4b8e83a6e9daa713a5dc11015f5355e28d5a7e3f15260cfa862ce4ae554,,,0.0,,,0.0,8.657,5.938,203.0,6.0,1981.0
bf82b4655815be0df971fd6c1a00fda0243a03759ad79d38539e3a5755bc65d2,,,0.0,,,0.0,6.831,6.099,213.0,6.3,4368.0
fcd74c75763a4dcb675a1e0a9e15063bb2a416ef176d76e2c443596f5264c0c4,,,0.0,,,0.0,1.752,7.0,1.0,9.1,19.0
423bbbb086d1416f51edd881833c3be31cdf893ed444d9431acd91b309f38424,,,0.0,,,0.0,5.329,6.0,13.0,4.6,388.0
6779e989f60f8bdfca955c8d7c239f5260d0763baa2dc9880b969d604cb9a4f5,,,0.0,,,0.0,1.861,6.5,3.0,7.0,1761.0
94f4aa896181c5026afef62a67791e774808a74c822c1dcbf7dd5881aa3b42f0,,,0.0,,,0.0,2.196,5.9,21.0,5.5,588.0
1094a917081bf8a1a2806bc2b3e86858a231b14d2de012293bb28c119a7956bf,,,0.0,,,0.0,6.017,6.955,190.0,6.6,1040.0
8c3ab84c2f04b06d048bdcb17eb6f6666d51d2181bb48c24768463aaa705f405,,,0.0,,,0.0,4.166,6.8,,6.5,912.0
46c7b084c9b4af67a53cbce75f6e0174cf2929a6df82fc61a595060d303b0a39,,,0.0,,,0.0,2.021,6.0,10.0,6.2,709.0
e2f5762ece17f69ebace4153aa7513176aa34cf07ac5ea889a03dd5b3b98245b,,,0.0,,,0.0,3.538,5.487,38.0,6.2,485.0
b97ec93e98e2fd863de47ddcd1b09d6140d506b777bab04f9dfe598663dd5cc4,,,0.0,,,0.0,3.665,5.353,58.0,5.6,616.0
ce5f9963d9e3af5e09b5cd10915e9f4277deec88239d8bbf5761e0bd5d05dda1,,,0.0,,,0.0,3.817,7.125,48.0,6.8,713.0
a9a1d053649e8de31396a8aef63561bca88d9e74c82f476d0885a56a90efb36f,,44291.0,44291.0,,179325.4,179325.4,14.048,6.419,835.0,6.1,26932.0
668634f440e645f05b6aea87f9afe7a49c8e3a51e4805c8a679b4257db9159e4,,,0.0,,,0.0,5.561,5.5,55.0,5.1,786.0
f6a897cb89208c6b17d0003c3c906a69568c030f3e9b66bb08bb94c00078f756,,,0.0,,,0.0,3.299,5.544,45.0,6.0,739.0
0d8be2f655d81444a31617e84db2850253849c3d8143b830cb79687df1d491e3,,,0.0,,,0.0,4.7,6.473,182.0,,2794.0
53cc4bbec8d3b7d7ab799ac7ca0b4b6ac72073b4e293a8928bd23f0ebf9c7b14,,,0.0,,,0.0,2.975,6.8,29.0,7.0,1275.0
1287cc8462346693958bc6d888cf6c0568a4f4bec1739561e291d8bcd247eedc,,,0.0,,,0.0,1.465,4.4,14.0,,
31d3c23d7c3bf75e7fe8e123a171fdf72b578e16ae3e418a4f50faf39ea44a34,849080.0,,-849080.0,3507804.2,,-3507804.2,10.661,7.789,424.0,7.3,10574.0
68f51b51b2456df55733d1359aa060287b3ff202599790c9bf31c11044f19f05,,,0.0,,,0.0,1.045,7.0,1.0,7.4,45.0
7db4be902bbc4b47f22fe061fd6490565c827efe9148bce9dac42935eb6aceb9,,,0.0,,,0.0,7.816,7.2,71.0,6.7,3893.0
77e6a2feae1e623a022cfc638e565b407079758cb575fcb93811126461ce7b4a,,,0.0,,,0.0,,7.173,26.0,,
db334e848ffd3290e2d93a3c170f451dbe8cd3989a099ab82d9c640f3262eadb,,,0.0,,,0.0,0.6,0.0,0.0,6.9,47.0
db154fabdfd36ba85cd835e518f0729166345dcc03a00f0ff9ec3b6da3233bc5,,,0.0,,,0.0,0.719,5.8,4.0,7.4,190.0
47140440739e8c5bc22dca3208e6a25147f26499f06303541419561ba627137d,,,0.0,,,0.0,1.097,0.0,0.0,6.7,54.0
23e52e87ad5a2169893dfc0b5459065c47752b8e19da95afde9ff51e26e7c897,,,0.0,,,0.0,1.89,3.0,2.0,4.2,73.0
a46221d667e5d361eb4a02795b300119ca673563b14448ac852d98dc8178a55a,,,0.0,,,0.0,2.398,2.5,2.0,4.3,
63b2756b97704d6f9af269a0acf73f64b914d05eee26e5fb8d2ea08984cfddd9,,,0.0,,,0.0,0.768,5.5,2.0,6.5,35.0
5270b3281311aac8df27731e614f369c8e6d902874d7aedc03aedaf205fa1101,,,0.0,,,0.0,1.303,6.333,,7.3,123.0
3efa3a7c46bbb131678471141dabecce8a665f2877564c2aa2d036d0f1d54e90,,,0.0,,,0.0,0.6,6.0,1.0,6.1,47.0
fd44be3824a308c8d5cf04786c5621dade7e679f8b7e036694deb4234e90e732,,,0.0,,,0.0,0.6,0.0,0.0,7.0,13.0
b3aec9fd6420dcf6ff61aba2cf8d0a6c45e1a93887d2b4c1e6cce8378e98b871,,,0.0,,,0.0,0.6,8.0,1.0,7.2,6.0
669a866b963f50e68f7a22dc56e551a83362242c0db2802d9c6fb0142c5c3e14,370000.0,,-370000.0,2059457.0,,-2059457.0,2.875,6.3,19.0,6.3,1535.0
d5d37b42616a7c73b0787832bd2aa45c6c7902c9a1ecd7e7ad48758212cf8005,,,0.0,,,0.0,0.941,9.5,,5.0,245.0
dd3b889972aeb643fe2e7a0e8173ae5cc7cd8df4dd6d6e79f4c8087cdec1f2bd,,,0.0,,,0.0,8.254,6.128,,6.1,1722.0
b789a34a2d9a688b20c79c3f24a7c046de57b6d49d7008cfdbfbfdc32136ce19,,,0.0,,,0.0,1.105,5.8,7.0,5.1,208.0
b6b6dcf3cee6d4a52cd11f3845f5b9bdbaa6482b575950ef2e860678e2026680,,,0.0,,,0.0,0.998,6.0,4.0,5.3,310.0
b8cebfe417758dea6bb1ba304dd54769c7789b17b2980fb668f906ce3fb79808,,,0.0,,,0.0,2.563,3.589,29.0,3.5,1081.0
18bf2821b01abe7e4b5793bc8200bad43a9bc14a3d4d119942054977d878fc54,,,0.0,,,0.0,0.6,0.0,0.0,,
b9beeaefc5132c160d55efa8b49e5228438d40aa387856fadbfe5f7523fd8f05,,,0.0,,,0.0,6.735,6.921,196.0,,1565.0
07507b6f698dec178063277edcc0b2faf4a751ce7a4bc13b6cc048aeb2595c87,,,0.0,,,0.0,0.6,8.0,1.0,5.8,20.0
98745a37fa093eeebeffef232af1dd7aa530aad826c4e3a78c0cbab14888ba9c,,,0.0,,,0.0,8.588,4.897,92.0,4.6,6565.0
2729228de67ca452f38b7c5fd5dbf42977e000ee7613bcd3237e2079c35033fb,,,0.0,,,0.0,25.333,7.703,4796.0,,45005.0
ca4c42abdc7d21e77745b01a894fb2d49172b433e42a8e8bd5eb2211b48512e2,,,0.0,,,0.0,2.96,7.2,5.0,6.6,338.0
6f7916f0cc403ac93d68774ae91d3120ca648e30741900ed4cee26c232954201,,,0.0,,,0.0,10.307,5.9,43.0,6.2,
b0f1ddeed1b4cd98a9236ea013098bb0d8c3391a028a711d0cfcdd8f00fa7f57,,,0.0,,,0.0,6.782,5.464,42.0,4.2,
b80d159ae3406a5a33558c3cccc79ae6e89d4f2ab55aea6cf5d0be77f3980321,,,0.0,,,0.0,1.384,6.7,3.0,7.2,104.0
509a88b46e0c01d5035e2a900966f944f4b7af7b0fe553afe035baa457b6c422,,5589910.0,5589910.0,,22536281.16,22536281.16,13.689,5.904,104.0,4.3,1398.0
11b2ad096baa945a6e27eb574984c3e298ce41f2eab70798fe89f4861cc04cd9,,,0.0,,,0.0,2.223,3.8,4.0,5.6,281.0
823a0465261d1a0a0218222511eb9eaa1d558dec0e09c7ad2f510be2ab6796ab,,,0.0,,,0.0,0.6,10.0,,5.0,53.0
832eb1f66baec0b44b0adc3a35fdccf770209896c2fa9832dfcf77915b382f37,,,0.0,,,0.0,0.84,2.0,1.0,5.5,162.0
6c90fa774bca07605a9bf5064e125f5e4bb8db85dad588a9d967fa1bce93f2cc,,,0.0,,,0.0,0.6,0.0,0.0,7.0,31.0
8c68776c457b597909385db94beb28047e0f36941b6af80b2417163b6cc8207a,,,0.0,,,0.0,3.468,6.333,15.0,6.6,1171.0
2917d639322b1274d03bd9ebfd00db6b6196a2f7a13f4acbc9417f80321b11b0,,,0.0,,,0.0,0.6,10.0,1.0,4.5,291.0
7c67cbc02363cfcf84c2502db6572660973f9077d7a55783363b03a7ad2ba979,60000.0,,-60000.0,224442.0,,-224442.0,0.909,6.5,2.0,7.5,
d454a7fbf36a14d9e1676fb44e835a0672d8c2675606e70170973299777208cc,,,0.0,,,0.0,0.666,0.0,0.0,,18.0
4130e44ca59321d1230f06945dee9305e482b454a401c501f01c2451b661092e,,,0.0,,,0.0,0.76,5.5,4.0,5.1,128.0
41701552b8d7ff9c5a46ef9bcb118a4459d588a1a224c12f472ac9903a451abd,,,0.0,,,0.0,1.786,6.458,24.0,,2062.0
14cd93a15a696a344c903b9ecdbbee184b973a03b53b956baa599551e5180e4b,,,0.0,,,0.0,6.24,6.9,59.0,5.1,1380.0
eaae7bda96b000447bfbe033accd7a923836f84882fd64066407e263d582984f,,,0.0,,,0.0,2.123,6.7,,6.5,151.0
2ea55dc8932f59515f936f96d7ab165cd3c0061f95acc62122eb407e2eac66eb,,,0.0,,,0.0,0.6,0.0,0.0,6.1,
b7a19754ea964a5f5262b62f086ccfec4dbb1f0f7880f88a1eeeb1cf4c1f52c1,,,0.0,,,0.0,0.6,8.083,6.0,7.2,165.0
cf94c1832bee407477c07bb7cfaef7d7a7fde830a05f73cabafe28a99ae4003b,,,0.0,,,0.0,0.6,0.0,0.0,,8.0
3f5b592af8857aade045ab0f8f179fc8c42de442d79dbe6fa95c583495b84572,,,0.0,,,0.0,0.6,5.071,7.0,5.3,148.0
0edea7be98941097ce698bd91975df35a194918febcf76c1b9fc626b5228573e,,,0.0,,,0.0,0.6,8.0,1.0,6.8,22.0
c0e03a7a44b068487f561bcb0af4a0ae379b9fe8ffa8a8967fc66f1aa61c71db,,,0.0,,,0.0,1.78,2.3,5.0,4.6,9729.0
a45d0e06bd52bce54af1913585e0c806d71c3b531f63210733bb5229478e537d,,,0.0,,,0.0,5.186,5.0,164.0,4.8,504.0
0785fc19d9885bbda5c82d015afc5a781b8bb4acb036975f1d0cdfab4f98557f,,,0.0,,,0.0,1.737,5.714,14.0,,354.0
462e099b2d490f019d8a931241d6e47054f4a13aac33fdd54c4827ec3cae93fb,,,0.0,,,0.0,9.077,6.399,548.0,6.6,6136.0
0b739b85816b021a745fcd995fd1dce3bb4c19ea008e704e3e281ee8ce96fdb7,90000.0,,-90000.0,345042.0,,-345042.0,0.6,10.0,1.0,6.5,22.0
f4e1bc61ff6819f268d0933a4c567b35bf18494fc4d0f0448c061c2e93745091,,,0.0,,,0.0,1.866,6.2,12.0,,156.0
7993a29f33670d36465be3699d7717d1ae33d31dfc29dd36dc36b02dcc580f40,,,0.0,,,0.0,0.6,5.5,2.0,6.1,25.0
597fb1a2e1aee6d837a596713353ffed9717efe1c802f1122e61c2775baaee1a,,,0.0,,,0.0,,7.0,1.0,,
95cc72ef1c2798f3ad351c89d8c99dc7120b73bb50b63c33f8213ae6f944f940,,,0.0,,,0.0,1.4,5.7,,,847.0
977fed5cc839914d5832b3a37537f309a6761a336ec7ca0e168f121d3be0da25,,,0.0,,,0.0,0.7,5.0,1.0,3.9,63.0
155c826c69c689101025f64a6524df73cb68ec5930f064ccbc67acfae94781f8,,,0.0,,,0.0,1.851,7.4,5.0,7.7,127.0
d702c707bff1aa134893f06501122a8d2fcfcea2850ab634215b2d4fbf16a83a,,,0.0,,,0.0,0.91,1.0,2.0,4.4,111.0
574325e775454e64b6fe9d5c60df0f7ef765d1247bed63a564c82d60433b9cee,,,0.0,,,0.0,0.6,8.0,1.0,6.4,65.0
2494a7d549889b32873356a8c1270d1d95a474e62e5c268de2f7fee5c3f68d66,,,0.0,,,0.0,2.359,4.864,22.0,,967.0
05ee7669ef1c6395d3e7c369ac66bf48634536c708d5f5face19136ef8ed4213,,,0.0,,,0.0,0.6,4.7,13.0,5.7,334.0
9618aec735a66ab00d1d66a7df5f38e1e2a92a325e893061e1ab6ccef2e3d491,,,0.0,,,0.0,0.6,6.0,1.0,5.6,18.0
3ae326c53158d739e094bc889fd7636ba8f56818c03b9a9c05473c68d149c678,,,0.0,,,0.0,3.456,7.4,21.0,6.9,1072.0
b844ef4c06a52d1f82afe1f82726a6057ba519d141659df222dc7b88d92f5ee0,,,0.0,,,0.0,0.6,0.0,0.0,6.7,139.0
90d99a442c857496618b63b239e97c42e307e1c32f9656576d6e9621c00c8ee0,,,0.0,,,0.0,,0.0,,,
e063973f82e031df25e6dbe2c57a189f59d14cc5b0e1cbbb485b969026125c5a,,,0.0,,,0.0,1.601,5.5,,5.8,185.0
68b35ba4c5616b6ca00a01144b7ff69d3f64538f6862a43d6c220fa5e29ed376,26000000.0,6416063.0,-19583937.0,139903400.0,34524193.4,-105379206.6,17.74,7.359,1344.0,7.4,116119.0
e8b86e563500effc865c12032768c3537bf8b0b10b9038e7ef529722de431bc7,,,0.0,,,0.0,,5.0,1.0,,
89505ee021228a6a021242810b5ea622511b28c9fcf6f75df043a0cfb7f3ba41,,,0.0,,,0.0,0.6,6.9,7.0,6.5,44.0
f37c8a1aa0fcb05ead0a92ace8d7fba63453cd5e3a7cae65bb18e81edfd61c61,,,0.0,,,0.0,1.602,0.0,0.0,6.1,10.0
8de3afbe45bbf64cb527c745335c6e0c9857fc0531c56c09357ba90f06685daf,,,0.0,,,0.0,1.696,0.0,0.0,,46.0
3b450f52f8c6140ace152aa31f6f85410b4e911b48c48d6bd59e041c739a2204,,,0.0,,,0.0,0.764,5.5,2.0,5.1,147.0
dd638c60fa8d6f883e2f8bec5bde5a39786c5b97823f1443e80bd32f385f2726,,,0.0,,,0.0,0.904,1.0,,5.1,82.0
f440b518f1bee2d288ad654dca931f9bc547e3df44977ba98a11d18729a75c3d,,,0.0,,,0.0,0.6,4.0,1.0,3.7,42.0
c988553602787da2ac5ec17f2bcadeedd335fa90673c83ec83760639b71b7752,,,0.0,,,0.0,0.629,1.0,1.0,4.9,31.0
e629883c56b9342ae4dff060b1ee8b72740979f9d8d77db0544d86fe3e406234,,,0.0,,,0.0,0.6,2.5,2.0,4.2,80.0
c0855832e2370ec8a3d975534d5dde142b111bf9c4fc7a7334154a077a7078f6,,,0.0,,,0.0,,1.0,1.0,,
291c3787ca1a2b7aba62651841154774c89e8ffd5dc1b792c96e1f275adcffb9,,,0.0,,,0.0,0.6,1.0,1.0,7.3,46.0
30ebf4859b23f02a38075305df22af8218a7f9c844d5617377027881d9fdbc40,,,0.0,,,0.0,0.6,3.0,,3.6,95.0
fa4b9664ae5951302e33f0210fad425596a31ef2eb335ca987ca5e5bf9164c10,,,0.0,,,0.0,0.628,1.0,1.0,6.7,27.0
6cdbfe4291f3d3c32a49d1a66a2f8772b1a1421b570842ce8dcd59cde2b588b3,,,0.0,,,0.0,0.6,4.2,2.0,6.3,11.0
7e37d7f9d907ce8608b14756e0c59a75ef83a980426f4b8143fa7d1444e67145,,,0.0,,,0.0,,8.8,4.0,,
83c82ea24b729cd87049577eeadc6907567a888bfb4428a73218b7f0a4339001,,,0.0,,,0.0,0.6,8.0,1.0,7.3,52.0
3003a5777f6843d4271c3413937584704bef70dcca276bed5f073b6519e8f763,1900000.0,,-1900000.0,9252620.0,,-9252620.0,2.926,6.303,33.0,6.6,1076.0
60148bf55c1751479f3a4ef81080576f0400c2633ea43e7579cab0819378cc1a,,,0.0,,,0.0,1.4,3.0,1.0,7.6,52.0
30d350a5d982ecd4487b6b6b7a8db53c16f4f3e612972d926f73b5370169e691,,,0.0,,,0.0,2.277,0.0,0.0,5.7,359.0
a9a123a52c923c5279b2041833247459ebd444fe609473226ae7e86494c39f28,,,0.0,,,0.0,0.6,8.0,1.0,7.9,41.0
ac42a7205b8fd9a1a8cfccf738ae9934c28ad0f6ae2fa9694b281ad7d53cd05b,,,0.0,,,0.0,2.124,3.6,11.0,2.5,764.0
a5a3fc96323bceb91ab4a8bb9252c3937f14ab44c544625d5d8dd91c1c27f565,,,0.0,,,0.0,0.6,0.0,0.0,7.0,16.0
7a28e5c99c47cd271bc47f7296c23cebb1f86434ce1ae230c696b3a79d1b2575,,,0.0,,,0.0,1.025,1.0,,5.1,83.0
ae4c0c4ffafadb13566ff1a92a3fbe25b2765e8bfdb78c0da3023f9183842209,500000.0,,-500000.0,2695900.0,,-2695900.0,1.523,9.0,,6.4,61.0
6082cf525c355f4cd6054d2f72706d7ca194d1e53473da4fefba69cb193aea42,,,0.0,,,0.0,0.6,0.0,0.0,7.3,7.0
a10035a5c5105ac3486d0e7e26d0815d9038a9a87c2f15c9d95f8e20d98370a3,,,0.0,,,0.0,0.6,0.0,0.0,6.4,11.0
f5a5040bb9b16446a0641d8cde993cdd9514a297876de078a6cbf85837b2f8a6,,,0.0,,,0.0,0.6,6.8,4.0,6.3,119.0
925da2d39d041d587de0d4772c5ca44c23b28af232f48b6414eb8b22b50a34fb,,,0.0,,,0.0,0.6,0.0,,4.2,28.0
b6cc94ac2020e3242c20221cb688fa987fe79833de8ebc1f39113bc72f1f79fb,,,0.0,,,0.0,0.6,0.0,0.0,7.5,
fd7073aaa25095ce910ade83a2c668c4e9e3c8bcc16db491ec1bfd97df39e6d4,,,0.0,,,0.0,12.445,7.375,745.0,,30987.0
e5508e41f57ea1b819a34315993368721eef88fc0b2b164fe1fee3ce4ee1bae1,,,0.0,,,0.0,1.745,3.7,3.0,3.9,1729.0
821b5125b21c03e33950d62cdedd8b035a6debf5b3c9e037ff63e506af2a6dd5,,,0.0,,,0.0,0.846,0.0,,5.3,24.0
885d64bdaa9328f1694ddf104acef7a6049835af041abe992e17d77d841d7707,7000.0,,-7000.0,29017.8,,-29017.8,0.6,0.0,0.0,4.2,44.0
b65295c3cb8a42daee5bc4e10016564179818edbb57536f4834b84f34db3df5e,84.0,,-84.0,388.09,,-388.09,6.555,6.415,41.0,6.4,1795.0
752c804a9f1d9623c85604a1791ffde37aa15d3f9491baf5082af313a4c90f89,,,0.0,,,0.0,5.065,7.025,40.0,7.0,1666.0
fa19c5129734b668f369c89c2ffa0119277b0db6305c9c252590c4c7152f6eb0,,,0.0,,,0.0,4.869,6.6,27.0,6.2,1101.0
77b8220b65b98e2fb06f2696a256d7f8b9b3e6ef6fb202edc89c0bae7aa56467,,,0.0,,,0.0,0.6,4.0,2.0,5.5,20.0
7d1e8295e2002e9f1a6e96bebf70abfcc4addb60a2d7702f201c07af8bdd0478,,,0.0,,,0.0,2.451,6.0,4.0,5.5,103.0
f30bf8f7a836d84ba6144cf1842f4a7f8595ef3f6eda0189f2d623e460378afa,,,0.0,,,0.0,0.6,0.0,0.0,4.9,8.0
ab7a4f119206d656f3be838aa65f73940ed9d1aaaead710594538aac323b44f7,,,0.0,,,0.0,0.689,4.8,3.0,4.6,56.0
5e644c9081f31f72f7afc40ea9d36884631ffa0815235a42eb563456b350aa2e,,,0.0,,,0.0,0.788,6.3,3.0,6.1,1258.0
d76980b66888c363c9df4eb75893bf3431a5ad26685cfffa4ec674a9bddb6baa,,,0.0,,,0.0,1.162,8.0,2.0,,21.0
fa2f0c0dcafe7211b14428d1b35c66c9796ff46bf0c838ff78c9559a954f448e,,,0.0,,,0.0,1.007,4.0,1.0,4.3,43.0
23fda67725b370b63f1431f110e6e09980d770f70840770f33aaa6b3a6a07125,,,0.0,,,0.0,3.842,5.424,,5.3,564.0
64a25934caa287eb0fa8d0d781611c509ff71eeb316f3a8425b87e21e5bf2738,,,0.0,,,0.0,5.6,7.1,7.0,6.5,652.0
247ad3fc0bfdec8efdb50049a76deda2ab5e7327ffb8e909a7d04bbbc43b1179,,,0.0,,,0.0,1.496,6.8,4.0,5.7,
2ce22feb923095fb79a40994aeb57ba709c74489df7dbb35bd57965d2db638f8,,,0.0,,,0.0,0.696,6.7,3.0,5.0,135.0
f699ffe1611b8c3eb0f7e236801cc9b70a3da5cdfec532a98b5205cfb862324e,,,0.0,,,0.0,0.84,6.0,2.0,4.4,
6b5292a5cd4833e33a044a8cb9a62966c94f1f46dd6bde7824175bc668402e41,,,0.0,,,0.0,,3.0,1.0,,
8dcda11fb38a62e585d49ab934bf1f78c3acdc43003c67604d0fa79046d1db28,,,0.0,,,0.0,0.6,5.5,2.0,7.3,46.0
89838e73ea2e9fad7ca0e7cfa4f4de99bc71542d1a51718af893b342cddba45c,,,0.0,,,0.0,0.6,5.75,4.0,6.2,2216.0
f374c420c74ce4f00b9c5d367889fabfcd5abe0624d84af6bffa172888f9f4f6,,,0.0,,,0.0,2.359,6.5,6.0,6.8,4544.0
063b82ff35256c2a6438afe3d9640b14d5e13dfb3dd667847c31e178afd8a233,,,0.0,,,0.0,1.586,4.0,4.0,5.2,861.0
